adult,belongs_to_collection,budget,genres,homepage,id,imdb_id,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,video,vote_average,vote_count
False,,38000000,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}]",,96721,tt1979320,en,Rush,A biographical drama centered on the rivalry between Formula 1 drivers James Hunt and Niki Lauda during the 1976 Formula One motor-racing season.,10.63552,/cjEepHZOZAwmK6nAj5jis6HV75E.jpg,"[{'name': 'Revolution Films', 'id': 163}, {'name': 'Working Title Films', 'id': 10163}, {'name': 'Cross Creek Pictures', 'id': 10246}, {'name': 'Exclusive Media Group', 'id': 11448}, {'name': 'Double Negative', 'id': 31922}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",2013-09-02,90247624.0,123.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'de', 'name': 'Deutsch'}, {'iso_639_1': 'it', 'name': 'Italiano'}, {'iso_639_1': 'fr', 'name': 'Français'}]",Released,Everyone's driven by something.,Rush,False,7.7,2310.0
False,,20000000,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",,76203,tt2024544,en,12 Years a Slave,"In the pre-Civil War United States, Solomon Northup, a free black man from upstate New York, is abducted and sold into slavery. Facing cruelty as well as unexpected kindnesses Solomon struggles not only to stay alive, but to retain his dignity. In the twelfth year of his unforgettable odyssey, Solomon’s chance meeting with a Canadian abolitionist will forever alter his life.",30.316249,/kb3X943WMIJYVg4SOAyK0pmWL5D.jpg,"[{'name': 'Plan B Entertainment', 'id': 81}, {'name': 'Regency Enterprises', 'id': 508}, {'name': 'River Road Entertainment', 'id': 1246}, {'name': 'Film4', 'id': 9349}, {'name': 'New Regency Pictures', 'id': 10104}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",2013-10-18,187000000.0,134.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,The extraordinary true story of Solomon Northup,12 Years a Slave,False,7.9,3787.0
False,,100000000,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",http://www.thewolfofwallstreet.com/,106646,tt0993846,en,The Wolf of Wall Street,"A New York stockbroker refuses to cooperate in a large securities fraud case involving corruption on Wall Street, corporate banking world and mob infiltration. Based on Jordan Belfort's autobiography.",16.382422,/vK1o5rZGqxyovfIhZyMELhk03wO.jpg,"[{'name': 'Paramount Pictures', 'id': 4}, {'name': 'Appian Way', 'id': 562}, {'name': 'EMJAG Productions', 'id': 14654}, {'name': 'Red Granite Pictures', 'id': 19177}, {'name': 'Sikelia Productions', 'id': 23243}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2013-12-25,392000694.0,180.0,"[{'iso_639_1': 'fr', 'name': 'Français'}, {'iso_639_1': 'en', 'name': 'English'}]",Released,EARN. SPEND. PARTY.,The Wolf of Wall Street,False,7.9,6768.0
False,,30000000,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}, {'id': 28, 'name': 'Action'}]",,87516,tt1321511,en,Oldboy,An everyday man has only three and a half days and limited resources to discover why he was imprisoned in a nondescript room for 20 years without any explanation.,7.882353,/cmspwpe1usgG5hYijfEcTrueKRC.jpg,"[{'name': 'Vertigo Entertainment', 'id': 829}, {'name': '40 Acres & A Mule Filmworks', 'id': 4319}, {'name': 'Good Universe', 'id': 17393}, {'name': 'OB Productions', 'id': 17395}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2013-11-14,4861022.0,104.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Ask not why you were imprisoned. Ask why you were set free.,Oldboy,False,5.9,632.0
False,,0,"[{'id': 18, 'name': 'Drama'}]",,47100,tt0117315,fa,پدر,"Mehrollah is a 14-year-old boy who is forced to find a job to support his family after his father dies. He travels to the southern parts of Iran, looking for work. Upon his return to his hometown, he notices certain changes in his family.",0.597149,/fQ0QpeJOO6EdBWp3dx24QJpdDtE.jpg,"[{'name': 'Documentary & Experimental Film Center', 'id': 61703}]","[{'iso_3166_1': 'IR', 'name': 'Iran'}]",1996-01-01,0.0,96.0,"[{'iso_639_1': 'fa', 'name': 'فارسی'}]",Released,,The Father,False,7.5,4.0
False,,30000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",,120467,tt2278388,en,The Grand Budapest Hotel,"The Grand Budapest Hotel tells of a legendary concierge at a famous European hotel between the wars and his friendship with a young employee who becomes his trusted protégé. The story involves the theft and recovery of a priceless Renaissance painting, the battle for an enormous family fortune and the slow and then sudden upheavals that transformed Europe during the first half of the 20th century.",14.442048,/nX5XotM9yprCKarRH4fzOq1VM1J.jpg,"[{'name': 'Fox Searchlight Pictures', 'id': 43}, {'name': 'Scott Rudin Productions', 'id': 258}, {'name': 'Studio Babelsberg', 'id': 264}, {'name': 'Indian Paintbrush', 'id': 9350}, {'name': 'TSG Entertainment', 'id': 22213}, {'name': 'American Empirical Pictures', 'id': 23449}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'DE', 'name': 'Germany'}]",2014-02-26,174600318.0,99.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'Français'}]",Released,A perfect holiday without leaving home.,The Grand Budapest Hotel,False,8.0,4644.0
False,,165000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}]",http://www.interstellarmovie.net/,157336,tt0816692,en,Interstellar,Interstellar chronicles the adventures of a group of explorers who make use of a newly discovered wormhole to surpass the limitations on human space travel and conquer the vast distances involved in an interstellar voyage.,32.213481,/nBNZadXqJSdt05SHLqgT0HuC5Gm.jpg,"[{'name': 'Paramount Pictures', 'id': 4}, {'name': 'Legendary Pictures', 'id': 923}, {'name': 'Warner Bros.', 'id': 6194}, {'name': 'Syncopy', 'id': 9996}, {'name': 'Lynda Obst Productions', 'id': 13769}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",2014-11-05,675120017.0,169.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Mankind was born on Earth. It was never meant to die here.,Interstellar,False,8.1,11187.0
False,,3300000,"[{'id': 18, 'name': 'Drama'}]",http://sonyclassics.com/whiplash/,244786,tt2582802,en,Whiplash,"Under the direction of a ruthless instructor, a talented young drummer begins to pursue perfection at any cost, even his humanity.",64.29999,/lIv1QinFqz4dlp5U4lQ6HaiskOZ.jpg,"[{'name': 'Bold Films', 'id': 2266}, {'name': 'Blumhouse Productions', 'id': 3172}, {'name': 'Right of Way Films', 'id': 32157}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2014-10-10,13092000.0,105.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,The road to greatness can take you to the edge.,Whiplash,False,8.3,4376.0
False,,61000000,"[{'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]",http://www.gonegirlmovie.com/,210577,tt2267998,en,Gone Girl,"With his wife's disappearance having become the focus of an intense media circus, a man sees the spotlight turned on him when it's suspected that he may not be innocent.",154.801009,/gdiLTof3rbPDAmPaCf4g6op46bj.jpg,"[{'name': 'Twentieth Century Fox Film Corporation', 'id': 306}, {'name': 'Regency Enterprises', 'id': 508}, {'name': 'New Regency Pictures', 'id': 10104}, {'name': 'Pacific Standard', 'id': 15829}, {'name': 'TSG Entertainment', 'id': 22213}, {'name': 'Artemple - Hollywood', 'id': 60682}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2014-10-01,369330363.0,145.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,You don't know what you've got 'til it's...,Gone Girl,False,7.9,6023.0
False,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 35, 'name': 'Comedy'}]",,265195,tt3011894,es,Relatos salvajes,Six short stories that explore the extremities of human behavior involving people in distress.,8.764888,/8qc4aWkYJVXaWcypDusuudnME18.jpg,"[{'name': 'Warner Bros.', 'id': 6194}]","[{'iso_3166_1': 'AR', 'name': 'Argentina'}, {'iso_3166_1': 'ES', 'name': 'Spain'}]",2014-08-21,27007072.0,125.0,"[{'iso_639_1': 'es', 'name': 'Español'}]",Released,We can all lose control,Wild Tales,False,7.7,878.0
False,,0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}]",,9807,tt0090601,it,Superfantagenio,"Updating of the old ""Aladdin"" Arabian Nights tale, as a teenager in modern-day Miami finds a magic lantern and out pops a genie, who's been asleep for 200 years and in his gratitude grants the boy several wishes.",2.729721,/rmebSowYMLJQupFZN0cTJoY1wkM.jpg,"[{'name': 'Italian International Film', 'id': 1429}]","[{'iso_3166_1': 'IT', 'name': 'Italy'}]",1986-01-01,0.0,95.0,"[{'iso_639_1': 'it', 'name': 'Italiano'}]",Released,,Aladdin,False,5.4,46.0
False,,750000,"[{'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",http://aashirvadcinemas.com/view_details.php?movie=1240,244049,tt3417422,ml,ദൃശ്യം,"Georgekutty lives a happy life with his wife and daughters. Things take a turn when his daughter gets indecently filmed using a hidden camera, by the son of a police inspector.",1.908761,/7d8GLneJkF81q1POdK7VUrjWafX.jpg,"[{'name': 'Aashirvad Cinemas', 'id': 16401}]","[{'iso_3166_1': 'IN', 'name': 'India'}]",2013-12-19,12000000.0,160.0,"[{'iso_639_1': 'ml', 'name': ''}]",Released,Visuals can be deceiving,Drishyam,False,8.1,23.0
False,,0,"[{'id': 10770, 'name': 'TV Movie'}, {'id': 18, 'name': 'Drama'}]",,263065,tt0166593,en,The Elephant Man,A taped version of the stage play about a hideously deformed 19th-century London man and how he managed to triumph over his disease.,0.092102,/1q1AM6Yf2Cro0dDk89emMc30z4s.jpg,[],[],1982-01-04,0.0,90.0,[],Released,,The Elephant Man,False,6.0,1.0
False,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]",,70877,tt1640486,en,Inside Out,"For the last thirteen years AJ (Triple H) has been behind bars, convicted of manslaughter for killing a man who intended to kill his best friend, Jack (Michael Rapaport). Now released, AJ wants nothing more than to start a small business and live a crime-free life. Unfortunately, within hours of leaving prison, his oldest and best friend, Jack (Michael Rapaport) involves AJ in an accidental shooting in which a man is killed, forcing Jack to skip town.",2.257677,/6ZFfkFqGAaBGZAq7HkpRZcOJom.jpg,"[{'name': 'WWE Studios', 'id': 10339}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2011-09-27,0.0,93.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Inside Out,False,4.5,14.0
False,"{'id': 8945, 'name': 'Mad Max Collection', 'poster_path': '/jZowUf4okNYuSlgj5iURE7CDMho.jpg', 'backdrop_path': '/zI0q2ENcQOLECbe0gAEGlncVh2j.jpg'}",150000000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",http://www.madmaxmovie.com/,76341,tt1392190,en,Mad Max: Fury Road,"An apocalyptic story set in the furthest reaches of our planet, in a stark desert landscape where humanity is broken, and most everyone is crazed fighting for the necessities of life. Within this world exist two rebels on the run who just might be able to restore order. There's Max, a man of action and a man of few words, who seeks peace of mind following the loss of his wife and child in the aftermath of the chaos. And Furiosa, a woman of action and a woman who believes her path to survival may be achieved if she can make it across the desert back to her childhood homeland.",29.36178,/kqjL17yufvn9OVLyXYpvtyrFfak.jpg,"[{'name': 'Village Roadshow Pictures', 'id': 79}, {'name': 'Kennedy Miller Productions', 'id': 2537}, {'name': 'Warner Bros.', 'id': 6194}]","[{'iso_3166_1': 'AU', 'name': 'Australia'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2015-05-13,378858340.0,120.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,What a Lovely Day.,Mad Max: Fury Road,False,7.3,9629.0
False,,100000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}]",http://www.benhurmovie.com/,271969,tt2638144,en,Ben-Hur,A falsely accused nobleman survives years of slavery to take vengeance on his best friend who betrayed him.,11.51021,/c9CoGrBA5yw8A7YBMz0hGzfzpNq.jpg,"[{'name': 'Paramount Pictures', 'id': 4}, {'name': 'Metro-Goldwyn-Mayer (MGM)', 'id': 8411}, {'name': 'Sean Daniel Company', 'id': 19857}, {'name': 'LightWorkers Media', 'id': 23920}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2016-08-17,94061311.0,125.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,First to finish. Last to die.,Ben-Hur,False,5.3,642.0
False,,0,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",,72003,tt2258647,en,The Dark Knight,"In a post-apocalyptic world ravaged by feuding warlords, a group of desperate soldiers hatch a plan to steal a Warlord's treasure and start a new life. Faced with the threat of a horrific death at the hands of the Warlord's executioners, the men escape into a desolate and forbidden land known only as the Shadowlands. Now the men must flee from the Warlord's vicious assassins while defending themselves from the terrifying creatures that inhabit the land.",0.077992,/kyjTDE5vldkUpJGErAvqYY6J92M.jpg,[],[],2011-07-11,0.0,86.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,The Dark Knight,False,6.3,2.0
False,,0,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",,42023,tt0093164,en,Heat,"Reynolds plays an ex-soldier-of-fortunish character in Vegas, taking ""Chaperone"" jobs, fighting with the mob, and trying to get enough money together to move to Venice, Italy.",1.352232,/lRicKGyG3kjkfvlCvv5kzGlox35.jpg,"[{'name': 'New Century Productions', 'id': 8668}, {'name': 'Elliott Kastner Productions', 'id': 14391}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1986-01-01,0.0,101.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Heat,False,5.2,5.0
False,,0,"[{'id': 18, 'name': 'Drama'}]",,84365,tt0040963,en,Whiplash,"An artist (Dane Clark) follows a woman (Alexis Smith) from California to New York, where he boxes for her mobster husband (Zachary Scott).",0.515831,/wsBU9QFvEwuCtqYHMghByjZe8il.jpg,"[{'name': 'Warner Bros.', 'id': 6194}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1948-12-24,0.0,91.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Sure I know you're a two timer!,Whiplash,False,2.2,3.0
False,,175000000,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",http://movies.disney.com/inside-out,150540,tt2096673,en,Inside Out,"Growing up can be a bumpy road, and it's no exception for Riley, who is uprooted from her Midwest life when her father starts a new job in San Francisco. Like all of us, Riley is guided by her emotions - Joy, Fear, Anger, Disgust and Sadness. The emotions live in Headquarters, the control center inside Riley's mind, where they help advise her through everyday life. As Riley and her emotions struggle to adjust to a new life in San Francisco, turmoil ensues in Headquarters. Although Joy, Riley's main and most important emotion, tries to keep things positive, the emotions conflict on how best to navigate a new city, house and school.",23.985587,/aAmfIX3TT40zUHGcCKrlOZRKC7u.jpg,"[{'name': 'Walt Disney Pictures', 'id': 2}, {'name': 'Pixar Animation Studios', 'id': 3}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2015-06-09,857611174.0,94.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Meet the little voices inside your head.,Inside Out,False,7.9,6737.0
False,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",,51938,tt0386534,en,Inside Out,Families in an idyllic suburban neighborhood are taunted by a mysterious doctor who moves in to town and spins a web of psychological chaos that changes their lives forever.,0.480656,/aLiUq42tjZaQPKOMcwmb7P1xlV0.jpg,"[{'name': 'Shoreline Entertainment', 'id': 1093}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2006-04-22,0.0,90.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Inside Out,False,5.0,1.0
False,,6000000,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",http://www.roomthemovie.com,264644,tt3170832,en,Room,Jack is a young boy of 5 years old who has lived all his life in one room. He believes everything within it are the only real things in the world. But what will happen when his Ma suddenly tells him that there are other things outside of Room?,12.443291,/eqFckcHuFCT1FrzLOAvXBb4jHwq.jpg,"[{'name': 'Téléfilm Canada', 'id': 806}, {'name': 'Film 4', 'id': 2335}, {'name': 'Element Pictures', 'id': 3353}, {'name': 'Irish Film Board', 'id': 5267}, {'name': 'FilmNation Entertainment', 'id': 7493}, {'name': 'No Trace Camping', 'id': 35846}, {'name': 'A24', 'id': 41077}, {'name': 'Elevation Pictures', 'id': 82552}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'IE', 'name': 'Ireland'}]",2015-10-16,35401758.0,117.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Love knows no boundaries,Room,False,8.1,2838.0
